Country,Year,Status,Life_expectancy,Adult_mortality,Infant_mortality,Alcohol_consumption,Health_expenditure,HepB_immunization,Measles_cases,BMI,Under_5_deaths,Polio_immunization,Total_health_expenditure,Diphtheria_immunization,HIV_AIDS_deaths,GDP_per_capita,Population,Thinness_1_19_years,Thinness_5_9_years,Human_development_index,Schooling_years
Tajikistan,2005,Developing,65.5,194,10,0.37,19.83672308,81,0,33.5,12,79,5.89,84,0.3,337.359236,6854176,3.8,3.9,0.572,10.6
Tajikistan,2004,Developing,65.9,177,11,0.38,2.093721752,81,4,33,13,82,5.7,86,0.3,39.281834,6712841,3.9,3.9,0.563,10.5
Tajikistan,2003,Developing,65.2,182,11,0.36,13.25723997,58,2144,32.5,14,82,4.46,85,0.3,236.314438,6576877,4,4,0.553,10.1
Tajikistan,2002,Developing,64.3,193,12,0.6,10.68147485,39,927,32.1,15,84,4.48,85,0.3,189.3878519,6447688,4,4,0.543,9.8
Tajikistan,2001,Developing,64,194,13,0.86,1.142003812,,38,31.6,16,84,4.59,85,0.3,17.8159721,6327125,4.1,4.1,0.535,9.7
Thailand,2014,Developing,74.6,152,8,6.41,789.0772949,99,0,32.4,10,99,4.12,99,0.1,5941.8471,68416772,7.8,7.8,0.737,13.6
Thailand,2012,Developing,74.3,154,9,6.56,801.0504655,98,5197,3.1,11,99,4.17,99,0.1,5859.915622,67843979,8,8.1,0.729,13.7
Thailand,2009,Developing,73.7,16,11,5.88,547.2101411,98,6071,26.8,12,99,4.11,99,0.3,4212.5492,66881867,8.3,8.5,0.706,13
Thailand,2007,Developing,73.3,165,12,6.2,520.7639087,96,3893,24.6,14,98,3.56,98,0.4,3972.26475,66195615,8.6,8.8,0.687,12.3
Thailand,2006,Developing,73,168,13,6.18,433.9210918,96,3588,23.6,15,98,3.49,98,0.5,3368.952576,65824164,8.7,8.9,0.686,12.4
Thailand,2003,Developing,71.7,189,15,6.14,282.8364612,96,4519,2.9,18,98,3.58,98,0.6,2358.93629,64554952,9.1,9.3,0.666,11.8
Thailand,2001,Developing,71.2,194,17,5.92,176.0625201,95,7319,19.4,20,97,3.32,96,0.8,1893.145377,63543322,9.3,9.6,0.649,11.2
Macedonia,2015,Developing,75.7,12,0,,0,92,1,6.3,0,92,,91,0.1,4500,2000000,2.1,2.1,0.746,12.9
Macedonia,2014,Developing,75.5,12,0,1.13,0,97,116,59.7,0,96,6.48,95,0.1,4500,2000000,2.2,2.2,0.743,12.9
Macedonia,2013,Developing,75.3,14,0,1.03,0,97,4,59.1,0,98,6.7,98,0.1,4500,2000000,2.2,2.2,0.741,12.9
Macedonia,2012,Developing,75.1,15,0,1.23,0,98,7,58.5,0,97,6.76,95,0.1,4500,2000000,2.2,2.2,0.739,12.9
Macedonia,2011,Developing,74.9,17,0,1.16,0,96,701,57.9,0,97,6.61,96,0.1,4500,2000000,2.2,2.3,0.735,12.9
Macedonia,2010,Developing,74.7,18,0,1.47,0,9,217,57.4,0,95,6.83,95,0.1,4500,2000000,2.3,2.3,0.732,13
Macedonia,2009,Developing,74.4,111,0,1.77,0,95,5,56.9,0,96,6.74,96,0.1,4500,2000000,2.3,2.4,0.73,13
Macedonia,2008,Developing,74.2,111,0,1.72,0,97,27,56.4,0,96,6.85,95,0.1,4500,2000000,2.4,2.4,0.714,12.2
Macedonia,2007,Developing,73.5,12,0,1.75,0,96,1,55.9,0,96,6.9,95,0.1,4500,2000000,2.4,2.5,0.709,12.2
Macedonia,2006,Developing,73.7,122,0,1.74,0,89,3,55.4,0,92,7.61,93,0.1,4500,2000000,2.5,2.5,0.703,12.1
Macedonia,2005,Developing,73.6,12,0,1.75,0,53,5,54.9,0,98,7.95,97,0.1,4500,2000000,2.5,2.6,0,11.9
Macedonia,2004,Developing,73.5,12,0,2.07,0,,9,54.5,0,95,8.64,94,0.1,4500,2000000,2.6,2.6,0,11.9
Macedonia,2003,Developing,73.2,126,0,2.4,0,,18,54.1,0,96,9.17,96,0.1,4500,2000000,2.7,2.7,0,11.9
Macedonia,2002,Developing,72.8,128,0,2.53,0,,19,53.6,0,97,9.1,96,0.1,4500,2000000,2.7,2.7,0,11.9
Macedonia,2001,Developing,73.1,126,0,3.27,0,,27,53.2,0,91,8.18,91,0.1,4500,2000000,2.8,2.8,0,11.8
Macedonia,2000,Developing,72.6,125,0,2.86,0,,36,52.7,0,96,8.52,95,0.1,4500,2000000,2.8,2.8,0,11.7
Timor-Leste,2014,Developing,68,155,2,0.01,28.14578503,77,47,17,2,76,1.48,77,0.1,1153.51578,1212814,1.9,11.1,0.612,12.5
Timor-Leste,2013,Developing,67.7,158,2,0.01,3.379874844,82,4,16.6,2,82,1.29,82,0.1,117.765674,1184366,11.1,11.2,0.62,12.5
Timor-Leste,2011,Developing,67.2,161,2,0.5,2.726570602,67,763,15.8,3,66,0.76,67,0.1,114.56179,1131523,11.3,11.4,0.607,12.5
Timor-Leste,2004,Developing,62.3,229,3,0.38,8.415788935,,41,13.2,3,57,1.31,57,0.1,467.5438297,996698,12,12,0.484,10.2
Timor-Leste,2002,Developing,62,261,3,0.48,5.649123424,,0,12.6,4,38,3.89,54,0.1,48.61552,923825,12.1,12.1,0.475,9.8
Timor-Leste,2001,Developing,59.4,269,3,0.5,6.556583478,,0,12.3,4,,3.75,,0.1,56.4249869,892531,12.1,12.2,0.47,9.8
Togo,2014,Developing,59.7,285,13,0.01,4.877350139,87,577,23.7,20,85,5.25,87,1,62.1318489,7228915,6.6,6.4,0.475,12
Togo,2012,Developing,58.9,294,14,0.01,41.60027954,84,238,22.6,21,84,5.11,84,1.7,563.6894247,6859482,7,6.8,0.464,12
Togo,2011,Developing,58.3,34,14,1.44,39.08258546,85,187,22,21,85,5.21,85,2.6,562.3393592,6679282,7.1,7,0.457,11.5
Togo,2008,Developing,56.2,344,14,1.33,69.35924758,24,187,2.4,22,8,5.73,81,4.8,513.391914,6161796,7.7,7.6,0.441,10.1
Togo,2007,Developing,55.9,344,14,1.37,0.675682939,,8,19.8,22,72,5.55,82,5.1,42.764743,5997385,7.9,7.8,0.443,10.6
Togo,2006,Developing,55.7,345,15,1.37,6.226048785,,26,19.3,22,85,5.56,84,5,377.33629,5837792,8.1,8,0.436,10.2
Togo,2005,Developing,55,357,15,1.14,36.62174288,,38,18.9,22,8,5.17,82,5,372.1721837,5683268,8.4,8.3,0.435,10.1
Togo,2004,Developing,54.9,355,15,1.01,3.989928468,,61,18.4,22,71,5.6,71,5.1,349.9937253,5534598,8.6,8.5,0.432,10
Togo,2002,Developing,54.7,351,15,1,1.995182912,,363,17.5,22,58,4.7,59,5.3,28.832123,5251472,9,8.9,0.428,9.7
Tonga,2015,Developing,73.5,133,0,,0,78,0,75.2,0,8,,78,0.1,493.775387,100000,0.1,0.1,0.718,14.3
Tonga,2014,Developing,73.3,135,0,0.01,565.9672173,8,0,74.8,0,82,5.18,8,0.1,4192.349758,100000,0.1,0.1,0.716,14.3
Tonga,2013,Developing,73.2,137,0,0.01,584.9449886,82,0,74.3,0,84,4.98,82,0.1,4266.557174,100000,0.1,0.1,0.718,14.3
Tonga,2012,Developing,73,138,0,0.01,63.80294988,77,0,73.8,0,79,4.51,77,0.1,451.542462,100000,0.1,0.1,0.717,14.4
Tonga,2011,Developing,72.9,14,0,0.96,7.033980828,82,0,73.3,0,84,4.6,82,0.1,445.18866,100000,0.1,0.1,0.712,14.4
Tonga,2010,Developing,72.8,142,0,1.24,471.8307668,82,0,72.7,0,84,4.59,82,0.1,3547.59975,100000,0.1,0.1,0.707,14.4
Tonga,2009,Developing,72.5,147,0,1.08,4.783805563,84,0,72.1,0,86,4.67,84,0.1,37.846563,100000,0.1,0.1,0.703,14.5
Tonga,2008,Developing,72.6,145,0,1.1,569.6255035,84,0,71.5,0,88,5.13,86,0.1,3392.64743,100000,0.1,0.1,0.698,14.5
Tonga,2007,Developing,72.5,146,0,2.05,568.8692813,87,0,7.8,0,88,5.82,87,0.1,2932.315883,100000,0.1,0.1,0.698,14.5
Tonga,2006,Developing,72.4,148,0,1.79,503.5881956,89,0,7.1,0,89,5.61,88,0.1,2892.522663,100000,0.1,0.1,0.695,14.6
Tonga,2005,Developing,72.3,15,0,1.57,689.9440223,89,0,69.4,0,9,6.52,89,0.1,2594.74999,100000,0.1,0.1,0.694,14.6
Tonga,2004,Developing,72.2,151,0,1.8,423.2953509,9,0,68.6,0,91,4.87,9,0.1,2284.37858,100000,0.1,0.1,0.693,14.6
Tonga,2003,Developing,72,153,0,1.79,45.85105771,85,0,67.8,0,91,5.9,9,0.1,229.714718,100000,0.1,0.1,0.683,13.7
Tonga,2002,Developing,71.9,155,0,1.51,310.8203382,88,0,67,0,85,5.3,84,0.1,1842.44421,100000,0.1,0.1,0.679,13.5
Tonga,2001,Developing,71.8,157,0,1.35,330.1007394,91,4,66.2,0,91,5.66,89,0.1,1837.977391,100000,0.1,0.1,0.674,13.2
Tonga,2000,Developing,71.6,158,0,1.24,40.49128897,93,0,65.5,0,91,4.75,91,0.1,263.27236,100000,0.1,0.1,0.676,13.7
Trinidad and Tobago,2014,Developing,71.1,171,0,6.94,1578.872339,92,0,46,0,94,5.93,92,0.3,19325.24283,1354493,5.8,6,0.778,12.7
Trinidad and Tobago,2013,Developing,71,172,0,6.71,167.2657906,92,0,45,0,94,5.98,92,0.3,1967.83283,1348248,5.8,6,0.773,12.7
Trinidad and Tobago,2012,Developing,78,174,0,6.7,1486.236406,92,0,44,0,91,5.78,92,0.4,19152.531,1341588,5.9,6.1,0.772,12.6
Trinidad and Tobago,2011,Developing,76,176,0,6.5,144.9850711,9,0,43,0,91,5.6,9,0.4,1953.9767,1334788,5.9,6.2,0.774,12.6
Trinidad and Tobago,2009,Developing,71,183,0,6.37,128.0896289,9,0,41.1,0,9,6.47,9,0.2,1458.8796,1321618,6,6.4,0.773,12.5
Trinidad and Tobago,2008,Developing,69.9,185,0,6.41,1902.693048,9,0,4.2,0,91,4.4,9,0.3,21188.11857,1315372,6.1,6.4,0.767,12.4
Trinidad and Tobago,2005,Developing,69.5,189,0,6.12,1187.949491,95,0,37.6,0,95,5.31,95,0.5,12323.1275,1296934,6.3,6.7,0.745,12.3
Trinidad and Tobago,2002,Developing,69.2,192,0,5.12,72.03911741,5,0,35.2,1,96,5,96,2,749.626612,1277837,6.5,7,0.721,11.9
Trinidad and Tobago,2000,Developing,69.1,197,0,4.68,43.59522964,,0,33.6,1,9,4.17,9,0.9,643.947262,1267984,6.7,7.2,0.709,11.7
Tunisia,2015,Developing,75.3,1,3,,0,98,16,61.2,3,98,,98,0.1,3828.91589,11273661,6.5,6.4,0.723,14.6
Tunisia,2003,Developing,73.7,17,4,1.34,321.7694175,92,22,5.6,4,95,5.36,95,0.1,2761.969249,9939678,6.4,6.3,0.667,13.5
Tunisia,2002,Developing,73.5,19,4,1.17,262.8184944,93,98,49.7,5,96,5.32,96,0.1,2346.5937,9864326,6.5,6.4,0.662,13.3
Tunisia,2000,Developing,72.9,112,4,1.21,264.7842196,94,47,48.1,5,97,5.4,97,0.1,2213.91488,9699197,6.6,6.5,0.646,12.8
Turkey,2015,Developing,75.8,16,15,,0,97,342,66.1,18,97,,97,0.1,1979.52569,78271472,4.9,4.8,0.764,14.5
Turkey,2013,Developing,75.2,19,17,1.41,188.1440348,97,7405,64.5,20,98,5.38,98,0.1,12542.93565,75787333,4.9,4.7,0.754,14.4
Turkey,2012,Developing,74.8,112,19,1.54,20.75120211,97,349,63.7,22,97,5.24,97,0.1,1172.3843,74569867,4.9,4.7,0.75,14.3
Turkey,2010,Developing,74.2,116,21,1.49,32.78235828,96,7,61.9,25,97,5.61,97,0.1,1672.5693,72326914,4.9,4.7,0.715,13
Turkey,2009,Developing,73.9,118,23,1.4,106.9482898,94,4,61.1,27,96,6.8,96,0.1,936.499911,71339185,4.9,4.8,0.709,12.5
Turkey,2007,Developing,73.2,124,26,1.26,115.5801103,96,3,59.3,31,96,6.4,96,0.1,979.49246,69597281,5,4.8,0.697,12.3
Turkey,2001,Developing,78,14,41,1.49,256.4341746,77,30509,54.3,50,88,5.16,88,0.1,3119.63716,64191474,5.2,5.1,0.653,11.1
Turkmenistan,2015,Developing,66.3,215,6,,0,99,0,48.6,7,99,,99,0.1,6432.668768,5565284,3.3,3.3,0.688,10.8
Turkmenistan,2014,Developing,66,217,7,2.9,691.1333535,97,0,47.7,8,98,2.7,98,0.1,7962.365824,5466241,3.3,3.3,0.683,10.8
Turkmenistan,2013,Developing,65.4,228,7,2.93,63.7481117,98,0,46.7,8,98,2.12,98,0.1,734.42525,5366277,3.2,3.3,0.678,10.7
Turkmenistan,2012,Developing,65.6,22,7,2.75,579.4128244,98,0,45.9,8,98,1.96,97,0.1,6675.262954,5267839,3.2,3.3,0.672,10.7
Turkmenistan,2008,Developing,64.5,235,6,2.4,34.23979419,96,0,42.7,8,96,1.93,96,0.1,394.467675,4935762,3.2,3.3,0,10.5
Turkmenistan,2005,Developing,63.3,248,6,2.85,2.19888585,99,0,4.7,8,99,3.51,99,0.1,174.51475,4754641,3.4,3.4,0,10.3
Turkmenistan,2003,Developing,63.4,231,7,2.88,179.6156482,97,1,39.4,8,66,3.85,83,0.1,1283.885977,4655741,3.5,3.4,0,10.3
Turkmenistan,2000,Developing,63.8,224,7,2.9,88.2436347,,113,37.5,9,98,3.94,97,0.1,643.17518,4516131,3.6,3.6,0,0
Tuvalu,2013,Developing,,,0,0.01,78.28120317,9,0,79.3,0,9,16.61,9,0.1,3542.13589,10819,0.2,0.1,,0
Uganda,2014,Developing,61.5,38,68,0.01,14.16770158,78,314,18.1,97,82,7.22,78,3.2,719.172669,38833338,5.7,5.6,0.483,10
Uganda,2013,Developing,67,325,71,0.01,90.76144414,78,7878,17.6,103,82,7.47,78,4,662.492293,37553726,5.7,5.7,0.478,10
Uganda,2010,Developing,58.4,362,79,10.03,116.202964,8,1313,16.3,119,79,11.2,8,8,594.9972557,33915133,6,6,0.473,10.9
Uganda,2009,Developing,57.5,378,82,9.63,87.04534954,79,1601,15.9,124,78,8.43,79,8.1,647.17732,32771895,6.1,6.1,0.464,10.8
Uganda,2008,Developing,56.3,41,84,9.79,72.85023656,71,1319,15.6,130,69,9.1,71,8.2,449.6928183,31663896,6.2,6.2,0.453,10.6
Uganda,2004,Developing,51.3,485,104,9.89,36.60609252,62,141,14.2,164,58,8.9,62,8.9,288.236949,27568436,6.6,6.6,0.427,11.6
Uganda,2001,Developing,47.7,539,115,10.57,26.97625217,,48543,13.3,187,56,7.26,55,10.8,234.984775,24854892,6.9,6.9,0.396,10.8
Ukraine,2014,Developing,78,23,4,8.06,5.663849328,22,0,6.7,5,45,7.1,23,0.2,314.658296,45271947,2.3,2.4,0.746,15.2
Ukraine,2001,Developing,67.7,253,6,4.31,8.897421459,7,16970,55.1,7,99,5.66,99,0.8,78.738243,48683865,2.9,3,0.673,13.2
Ukraine,2000,Developing,67.5,257,6,4.49,7.883791474,4,817,54.8,8,99,5.59,99,0.7,635.789635,49175848,3,3.1,0.669,13.3
United Arab Emirates,2015,Developing,77.1,75,1,,0,99,347,64.2,1,99,,99,0.1,3911.74689,8500000,5.3,5.1,0.836,13.3
United Arab Emirates,2014,Developing,76.9,77,1,1.91,3862.68271,99,344,62.4,1,99,3.64,99,0.1,44449.7435,8500000,5.2,5,0.832,13.3
United Arab Emirates,2013,Developing,76.7,78,1,1.82,377.2009132,98,0,6.5,1,98,3.49,98,0.1,4335.64268,8500000,5.2,5,0.829,13.3
United Arab Emirates,2012,Developing,76.5,8,1,1.75,3663.764502,96,132,58.6,1,96,3.45,96,0.1,42112.23565,8500000,5.1,5,0.826,13.3
United Arab Emirates,2011,Developing,76.3,81,1,1.73,387.774991,95,0,57.1,1,95,3.7,95,0.1,4462.3129,8500000,5.1,4.9,0.824,13.3
United Arab Emirates,2010,Developing,76.2,82,1,1.69,308.0660742,94,87,55.8,1,94,3.93,94,0.1,3549.14832,8500000,5.1,4.9,0.826,13.3
United Arab Emirates,2009,Developing,76,84,1,1.73,292.4022672,93,0,55.1,1,94,4.5,93,0.1,3372.57517,8500000,5.1,4.9,0.831,13.2
United Arab Emirates,2008,Developing,75.8,85,1,1.86,4003.908598,92,55,54.8,1,94,2.93,92,0.1,45758.9554,8500000,5.1,4.9,0.829,13.1
United Arab Emirates,2007,Developing,75.6,87,1,1.69,3759.457226,92,0,55.1,1,94,2.57,92,0.1,42672.61323,8500000,5.1,4.9,0.826,12.9
United Arab Emirates,2006,Developing,75.4,89,1,1.74,3749.941617,92,0,55.8,1,94,2.33,92,0.1,42372.22166,8500000,5.1,4.9,0.823,12.8
United Arab Emirates,2005,Developing,75.3,92,1,1.79,3427.320332,92,29,56.6,1,94,2.32,94,0.1,39439.8197,8500000,5.1,4.9,0.818,12.6
United Arab Emirates,2004,Developing,75.1,95,1,1.77,2972.448675,92,22,57,1,94,2.46,94,0.1,36161.1761,8500000,5.2,4.9,0.813,12.4
United Arab Emirates,2003,Developing,74.9,98,1,1.74,277.1818332,92,42,56.8,1,94,2.65,94,0.1,3323.52318,8500000,5.2,5,0.808,12.3
United Arab Emirates,2002,Developing,74.7,11,1,1.72,2598.842827,92,53,56,1,94,2.72,94,0.1,31311.35936,8500000,5.3,5,0.803,12.1
United Arab Emirates,2001,Developing,74.5,14,1,1.67,243.7539129,92,30,55,1,94,2.48,94,0.1,3161.52935,8500000,5.3,5.1,0.798,12
United Arab Emirates,2000,Developing,74.2,17,1,1.64,262.9589578,92,69,54.1,1,94,2.38,94,0.1,3371.26869,8500000,5.4,5.1,0.791,11.8
United Kingdom of Great Britain and Northern Ireland,2015,Developed,81.2,69,3,10.66,0,,91,66.6,4,96,,96,0.1,45000,65000000,0.8,0.6,0.924,11
United Kingdom of Great Britain and Northern Ireland,2014,Developed,81,71,3,10.37,0,,133,66,4,95,9.12,95,0.1,45000,65000000,0.8,0.5,0.924,11
United Kingdom of Great Britain and Northern Ireland,2013,Developed,87,72,3,10.32,0,,1919,65.4,4,95,9.34,95,0.1,45000,65000000,0.8,0.5,0.924,11
United Kingdom of Great Britain and Northern Ireland,2012,Developed,86,72,3,10.42,0,,2092,64.8,4,95,9.41,95,0.1,45000,65000000,0.8,0.5,0.924,11
United Kingdom of Great Britain and Northern Ireland,2011,Developed,86,74,3,10.68,0,,1112,64.2,4,95,9.34,95,0.1,45000,65000000,0.8,0.5,0.924,11
United Kingdom of Great Britain and Northern Ireland,2010,Developed,82,77,3,10.88,0,,443,63.6,4,94,9.51,94,0.1,45000,65000000,0.8,0.5,0.924,11
United Kingdom of Great Britain and Northern Ireland,2009,Developed,81,78,4,10.79,0,,1212,63.1,4,93,9.81,93,0.1,45000,65000000,0.8,0.5,0.924,11
United Kingdom of Great Britain and Northern Ireland,2008,Developed,79.6,8,4,11.47,0,,1445,62.5,4,92,8.85,92,0.1,45000,65000000,0.8,0.5,0.924,11
United Kingdom of Great Britain and Northern Ireland,2007,Developed,79.5,8,4,11.84,0,,1022,61.9,4,92,8.42,92,0.1,45000,65000000,0.7,0.5,0.924,11
United Kingdom of Great Britain and Northern Ireland,2006,Developed,79.3,82,4,11.61,0,,764,61.3,4,92,8.36,92,0.1,45000,65000000,0.7,0.5,0.924,11
United Kingdom of Great Britain and Northern Ireland,2005,Developed,79,82,4,12.05,0,,79,6.7,4,91,8.24,91,0.1,45000,65000000,0.7,0.5,0.924,11
United Kingdom of Great Britain and Northern Ireland,2004,Developed,78.8,83,4,12.22,0,,189,6.1,4,92,7.98,92,0.1,45000,65000000,0.7,0.5,0.924,11
United Kingdom of Great Britain and Northern Ireland,2003,Developed,78.3,86,4,11.85,0,,460,59.5,4,91,7.81,91,0.1,45000,65000000,0.7,0.5,0.924,11
United Kingdom of Great Britain and Northern Ireland,2002,Developed,78.2,87,4,11.44,0,,314,58.8,4,91,7.57,91,0.1,45000,65000000,0.7,0.5,0.924,11
United Kingdom of Great Britain and Northern Ireland,2001,Developed,78,88,4,10.91,0,,73,58.2,4,91,7.31,91,0.1,45000,65000000,0.7,0.5,0.924,11
United Kingdom of Great Britain and Northern Ireland,2000,Developed,77.8,89,4,10.59,0,,104,57.5,5,91,6.94,91,0.1,45000,65000000,0.7,0.5,0.924,11
United Republic of Tanzania,2015,Developing,61.8,279,85,,0,98,30,23.8,119,96,,98,1.4,900,50000000,6.7,6.5,,
United Republic of Tanzania,2014,Developing,67,34,86,0.01,0,97,88,23.2,121,97,5.58,97,1.4,900,50000000,6.8,6.6,,
United Republic of Tanzania,2013,Developing,59.7,323,86,4.2,0,91,185,22.5,124,91,5.57,91,2.1,900,50000000,6.8,6.7,,
United Republic of Tanzania,2012,Developing,58.6,348,87,3.98,0,92,1668,21.9,126,9,5.72,92,2.4,900,50000000,6.9,6.8,,
United Republic of Tanzania,2011,Developing,58.3,348,88,4.04,0,9,1622,21.3,128,88,5.72,9,3.1,900,50000000,7,6.9,,
United Republic of Tanzania,2010,Developing,57.5,36,89,4.19,0,91,167,2.7,131,94,5.3,91,4.6,900,50000000,7.1,7.1,,
United Republic of Tanzania,2009,Developing,56.9,368,91,3.97,0,85,1574,2.2,135,88,3.97,85,6.4,900,50000000,7.2,7.2,,
United Republic of Tanzania,2008,Developing,56.2,376,92,3.44,0,86,3413,19.6,138,89,4.21,86,7.4,900,50000000,7.3,7.3,,
United Republic of Tanzania,2007,Developing,54.5,411,94,4.4,0,83,7726,19.1,141,88,4.72,83,8.5,900,50000000,7.5,7.4,,
United Republic of Tanzania,2006,Developing,53.1,437,96,4.07,0,9,2362,18.6,145,91,6.86,9,9.4,900,50000000,7.6,7.5,,
United Republic of Tanzania,2005,Developing,52.2,449,97,3.94,0,9,23,18.1,149,91,4.66,9,10,900,50000000,7.7,7.6,,
United Republic of Tanzania,2004,Developing,51.5,454,100,3.81,0,95,1419,17.7,154,95,4.1,95,10.8,900,50000000,7.8,7.8,,
United Republic of Tanzania,2003,Developing,58,459,103,2.34,0,95,1673,17.2,160,97,4.6,95,11.5,900,50000000,7.9,7.9,,
United Republic of Tanzania,2002,Developing,52,46,106,3.37,0,89,5131,16.8,166,91,3.59,89,12.1,900,50000000,8,8,,
United Republic of Tanzania,2001,Developing,49.6,46,110,4.09,0,,11847,16.4,173,65,3.28,87,12.5,900,50000000,8.2,8.1,,
United Republic of Tanzania,2000,Developing,49.2,457,114,3.89,0,,14649,16,181,64,2.64,79,12.8,900,50000000,8.3,8.3,,
United States of America,2015,Developed,79.3,13,23,,0,92,188,69.6,26,93,,95,0.1,55000,320000000,0.8,0.6,0.92,12
United States of America,2014,Developed,79.1,14,23,8.82,0,92,667,69.1,27,93,17.14,95,0.1,55000,320000000,0.8,0.6,0.92,12
United States of America,2013,Developed,78.9,16,23,8.82,0,91,187,68.6,27,93,16.9,94,0.1,55000,320000000,0.7,0.6,0.92,12
United States of America,2012,Developed,78.8,16,24,8.82,0,9,55,68,28,93,17.2,94,0.1,55000,320000000,0.7,0.6,0.92,12
United States of America,2011,Developed,78.7,16,25,8.67,0,91,220,67.5,29,94,17.6,96,0.1,55000,320000000,0.7,0.6,0.92,12
United States of America,2010,Developed,78.7,15,25,8.55,0,92,63,66.9,30,93,17.2,95,0.1,55000,320000000,0.7,0.6,0.92,12
United States of America,2009,Developed,78.5,18,26,8.71,0,92,71,66.3,31,93,17,95,0.1,55000,320000000,0.7,0.6,0.92,12
United States of America,2008,Developed,78.2,18,27,8.74,0,94,140,65.7,31,94,16.2,96,0.1,55000,320000000,0.7,0.6,0.92,12
United States of America,2007,Developed,78.1,11,27,8.74,0,93,43,65.1,32,93,15.57,96,0.1,55000,320000000,0.7,0.6,0.92,12
United States of America,2006,Developed,77.8,113,28,8.63,0,93,55,64.4,33,93,15.27,96,0.1,55000,320000000,0.7,0.6,0.92,12
United States of America,2005,Developed,77.5,112,28,8.52,0,93,66,63.8,33,92,15.15,96,0.1,55000,320000000,0.7,0.6,0.92,12
United States of America,2004,Developed,77.5,111,28,8.48,0,92,37,63.1,33,92,15.14,96,0.1,55000,320000000,0.7,0.6,0.92,12
United States of America,2003,Developed,77.2,114,28,8.4,0,92,56,62.4,33,91,15.6,96,0.1,55000,320000000,0.7,0.6,0.92,12
United States of America,2002,Developed,77,115,28,8.33,0,88,41,61.7,33,9,14.55,94,0.1,55000,320000000,0.8,0.6,0.92,12
United States of America,2001,Developed,76.9,115,28,8.25,0,89,116,6.9,33,89,13.73,94,0.1,55000,320000000,0.8,0.6,0.92,12
United States of America,2000,Developed,76.8,114,28,8.21,0,9,85,6.1,33,9,13.7,94,0.1,55000,320000000,0.8,0.7,0.92,12
Uruguay,2015,Developing,77,116,0,,0,95,0,64,0,95,,95,0.1,15524.84247,3431552,1.5,1.4,0.794,15.5
Uruguay,2014,Developing,76.8,117,0,6.03,463.6397821,95,0,63.4,0,95,8.58,95,0.1,16737.89827,3419546,1.5,1.4,0.791,15.5
Uruguay,2012,Developing,76.5,118,0,5.77,339.7190493,95,0,62.3,0,95,8.74,95,0.1,1592.6819,3396777,1.5,1.5,0.784,15.5
Uruguay,2011,Developing,77,111,0,5.97,417.9117441,95,0,61.8,1,95,8.55,95,0.1,14166.4998,3385624,1.5,1.5,0.78,15.5
Uruguay,2010,Developing,76.3,118,0,6.21,2331.532804,95,0,61.2,1,95,8.63,95,0.1,11938.212,3374415,1.5,1.5,0.777,15.6
Uruguay,2009,Developing,76.6,118,0,6.67,1871.736563,95,0,6.7,1,95,8.78,95,0.1,9415.17386,3362755,1.5,1.5,0.774,15.5
Uruguay,2007,Developing,75.4,124,1,6.67,14.47305874,94,0,59.5,1,94,8.23,94,0.1,79.69746,3339741,1.6,1.5,0.76,15.3
Uruguay,2005,Developing,75.7,123,1,6.35,152.5448405,96,0,58.3,1,96,11.15,96,0.1,522.951116,3325612,1.6,1.6,0.753,15.5
Uruguay,2003,Developing,75.4,121,1,5.11,160.8400141,91,0,57,1,91,6.52,91,0.1,3622.52284,3325637,1.7,1.6,0.747,15
Uruguay,2002,Developing,75.4,124,1,5.86,27.46880965,95,0,56.3,1,93,7.18,95,0.1,488.768855,3327773,1.7,1.7,0.746,14.7
Uruguay,2000,Developing,75.1,131,1,6.65,645.9583816,92,0,55,1,92,7.82,9,0.1,6871.897677,3321245,1.8,1.7,0.738,14
Uzbekistan,2015,Developing,69.4,184,15,,0,99,22,44.7,17,99,,99,0.1,2137.576852,30000000,3,3.1,0.697,12.1
Uzbekistan,2014,Developing,69.2,184,16,0.01,0.442802404,99,8,43.9,18,99,5.84,99,0.1,25.448414,30000000,3,3.1,0.69,12.1
Uzbekistan,2013,Developing,69.1,185,17,0.01,19.1624696,99,0,43,19,99,6.32,99,0.1,197.551233,30000000,3,3.1,0.681,12
Uzbekistan,2012,Developing,68.8,184,18,0.01,16.71406295,99,0,42.2,21,99,6.49,99,0.1,174.468298,30000000,3,3.1,0.673,12
Uzbekistan,2011,Developing,68.5,183,19,2.83,140.6905284,99,476,41.4,22,99,5.65,99,0.1,1564.966945,30000000,3,3.1,0.664,12
Uzbekistan,2010,Developing,68.3,183,20,2.73,119.4571154,99,117,4.7,23,99,5.34,99,0.2,1377.8214,30000000,3,3.1,0.657,11.9
Uzbekistan,2009,Developing,68,183,21,2.56,92.81479759,98,0,4,24,99,6.31,98,0.2,1213.265328,30000000,3.1,3.1,0.651,11.8
Uzbekistan,2008,Developing,67.9,184,22,2.36,13.89021225,91,2,39.3,25,98,5.92,98,0.3,182.28625,30000000,3.1,3.1,0.644,11.9
Uzbekistan,2007,Developing,67.8,184,22,2.15,9.290983645,99,863,38.7,26,98,5.81,96,0.3,83.476942,30000000,3.1,3.1,0.631,11.8
Uzbekistan,2006,Developing,67.6,185,23,1.96,77.27092119,98,823,38.1,27,94,5.49,96,0.4,654.2838373,30000000,3.2,3.2,0.626,11.8
